femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
FM-5317-UT,5317,UT,FM,2020-06-28T00:00:00.000Z,2020,Fire,CANAL FIRE,0,0,1,1,2020-06-28T00:00:00.000Z,2020-07-05T00:00:00.000Z,,0,49,27,99027,Millard (County),20202,,2020062902,8,,2024-08-27T18:22:14.800Z,128e5440396a66bc7af89e5461c851014d5d491b,d5413fab-c0cd-4731-99f6-917d64a2bc4b
FM-5316-NV,5316,NV,FM,2020-06-27T00:00:00.000Z,2020,Fire,POEVILLE ROAD FIRE,0,0,1,1,2020-06-27T00:00:00.000Z,2020-07-04T00:00:00.000Z,,0,32,31,99031,Washoe (County),20204,,2020062801,9,,2024-08-27T18:22:14.800Z,cff8b5011aad5c1c7361ed6bc49cb685b774e164,f1573f99-eeb1-4f26-9eb6-334f59e32544
FM-5313-AZ,5313,AZ,FM,2020-06-20T00:00:00.000Z,2020,Fire,BUSH FIRE,0,0,1,1,2020-06-20T00:00:00.000Z,,2023-12-22T00:00:00.000Z,0,4,7,99007,Gila (County),20200,,2020062001,9,,2024-08-27T18:22:14.800Z,6928fb9734dc5c7b1a65849f12d38bfa33d7ec3c,da3ca701-99d4-4c66-a9de-83fc65b5484f
FM-5313-AZ,5313,AZ,FM,2020-06-20T00:00:00.000Z,2020,Fire,BUSH FIRE,0,0,1,1,2020-06-20T00:00:00.000Z,,2023-12-22T00:00:00.000Z,0,4,13,99013,Maricopa (County),20200,,2020062001,9,,2024-08-27T18:22:14.800Z,edc8a18ba1e93469d84697b60cf4bae2238231fa,6a6600c9-6569-4a8d-bcac-1a2fb2adffa4
FM-5310-AZ,5310,AZ,FM,2020-05-18T00:00:00.000Z,2020,Fire,EAST DESERT FIRE,0,0,1,1,2020-05-17T00:00:00.000Z,,,0,4,13,99013,Maricopa (County),20186,,2020051802,9,,2024-08-27T18:22:14.800Z,8981ea44a6bd143df163acc514202c968968f1a1,5e569346-c009-4b92-827d-189635220104
FM-5309-FL,5309,FL,FM,2020-05-13T00:00:00.000Z,2020,Fire,36TH AVENUE FIRE,0,0,1,1,2020-05-13T00:00:00.000Z,2020-06-02T00:00:00.000Z,2024-03-26T00:00:00.000Z,0,12,21,99021,Collier (County),20182,,2020051401,4,,2024-08-27T18:22:14.800Z,1ed293b99defedcd98ea2fa0c80719245747e6a2,f09fef7e-d7e1-489f-8d77-55aef1ca87cf
FM-5308-FL,5308,FL,FM,2020-05-07T00:00:00.000Z,2020,Fire,MUSSETT BAYOU FIRE,0,0,1,1,2020-05-06T00:00:00.000Z,2020-06-02T00:00:00.000Z,2023-05-15T00:00:00.000Z,0,12,131,99131,Walton (County),20179,,2020050702,4,,2024-08-27T18:22:14.800Z,75481f7ec44dde31d9a539bd27782580b3bdc664,83658bea-05d2-4d2c-b075-c7e43690c2b4
FM-5307-FL,5307,FL,FM,2020-05-06T00:00:00.000Z,2020,Fire,5 MILE SWAMP FIRE,0,0,1,1,2020-05-06T00:00:00.000Z,2020-06-05T00:00:00.000Z,2023-09-20T00:00:00.000Z,0,12,113,99113,Santa Rosa (County),20180,,2020050701,4,,2024-08-27T18:22:14.800Z,e47637150238b12bd16176efff4fbd91e1e0ac9a,8cdfb3e9-d194-47d6-a8b9-0a2c5c3d2e8a
FM-5306-OK,5306,OK,FM,2020-03-07T00:00:00.000Z,2020,Fire,412 FIRE COMPLEX,0,0,1,1,2020-03-07T00:00:00.000Z,2020-03-11T00:00:00.000Z,2021-09-28T00:00:00.000Z,0,40,7,99007,Beaver (County),20010,,2020030903,6,,2024-08-27T18:22:14.800Z,1bf11bddf26c7a32782ce556a2ec29d442c7786f,55d021de-17a4-4e6a-b59f-e0150d3ca40f
FM-5305-OK,5305,OK,FM,2019-11-26T00:00:00.000Z,2020,Fire,GAUGE FIRE ,0,0,1,1,2019-11-26T00:00:00.000Z,2019-11-28T00:00:00.000Z,2021-05-25T00:00:00.000Z,0,40,45,99045,Ellis (County),19103,,2019112701,6,,2024-08-27T18:22:14.800Z,3b9ca203a65acf4cfeea783e608e56fbe74718c4,c5ac1aed-e2bd-43b3-a44f-3823bb746f4f
FM-5303-CA,5303,CA,FM,2019-11-26T00:00:00.000Z,2020,Fire,CAVE FIRE,0,0,1,1,2019-11-25T00:00:00.000Z,2019-11-28T00:00:00.000Z,,0,6,83,99083,Santa Barbara (County),19100,,2019112601,9,,2024-08-27T18:22:14.800Z,62af115ee70c1bb580550c6785032e650d198432,5eff004b-f503-4ad2-90a0-ea1ed772cd09
FM-5302-CA,5302,CA,FM,2019-11-01T00:00:00.000Z,2020,Fire,MARIA FIRE,0,0,1,1,2019-11-01T00:00:00.000Z,2019-11-05T00:00:00.000Z,,0,6,111,99111,Ventura (County),19097,,2019110103,9,,2024-08-27T18:22:14.800Z,509afb3cd14716dcd447fe0daa1d487b486ea366,eaabab0b-ab57-4435-856f-8364dfdc2230
FM-5301-CA,5301,CA,FM,2019-10-31T00:00:00.000Z,2020,Fire,HILLSIDE FIRE,0,0,1,1,2019-10-31T00:00:00.000Z,2019-11-02T00:00:00.000Z,,0,6,71,99071,San Bernardino (County),19095,,2019103102,9,,2024-08-27T18:22:14.800Z,a8c09a64f927b10c0f0e5119735777b657657c11,1fdca7cf-994c-4e9e-b035-ef6e8917d6a9
FM-5300-CA,5300,CA,FM,2019-10-31T00:00:00.000Z,2020,Fire,46 FIRE,0,0,1,1,2019-10-31T00:00:00.000Z,2019-11-02T00:00:00.000Z,,0,6,65,99065,Riverside (County),19094,,2019103101,9,,2024-08-27T18:22:14.800Z,170da60d52013712c9d5c7dd9d238b974f440726,3ffd9526-d4b9-41a7-a42d-7405ce9fc958
FM-5299-CA,5299,CA,FM,2019-10-30T00:00:00.000Z,2020,Fire,HILL FIRE,0,0,1,1,2019-10-30T00:00:00.000Z,2019-11-01T00:00:00.000Z,,0,6,65,99065,Riverside (County),19098,,2019103002,9,,2024-08-27T18:22:14.800Z,7ed3d6a57ad079ec0406c4cb5139f58c5c67036c,aae6f6f7-f77f-445e-b199-37d0af447811
FM-5298-CA,5298,CA,FM,2019-10-30T00:00:00.000Z,2020,Fire,EASY FIRE,0,0,1,1,2019-10-30T00:00:00.000Z,2019-11-02T00:00:00.000Z,,0,6,111,99111,Ventura (County),19093,,2019103001,9,,2024-08-27T18:22:14.800Z,6dbaf006dbd66886fbb61e0a4f8f15ca302f1cef,95e3b5b8-792d-4bc3-93bc-8e06288df724
FM-5297-CA,5297,CA,FM,2019-10-28T00:00:00.000Z,2020,Fire,GETTY FIRE,0,0,1,1,2019-10-28T00:00:00.000Z,2019-11-02T00:00:00.000Z,,0,6,37,99037,Los Angeles (County),19092,,2019102802,9,,2024-08-27T18:22:14.800Z,88ab5f91ad230baed373ae184b30a1987735579c,1843455d-be55-41e7-9e4a-77c0b4c47a9a
FM-5296-CA,5296,CA,FM,2019-10-24T00:00:00.000Z,2020,Fire,TICK FIRE,0,0,1,1,2019-10-24T00:00:00.000Z,2019-10-29T00:00:00.000Z,,0,6,37,99037,Los Angeles (County),19090,,2019102501,9,,2024-08-27T18:22:14.800Z,370b266235f168f8f0bbe6efe88c4bcad523fc0e,77b4f2b6-8c29-4db1-92f1-9f4b005b6589
FM-5295-CA,5295,CA,FM,2019-10-24T00:00:00.000Z,2020,Fire,KINCADE FIRE,0,0,1,1,2019-10-24T00:00:00.000Z,2019-11-07T00:00:00.000Z,,0,6,97,99097,Sonoma (County),19091,,2019102401,9,,2024-08-27T18:22:14.800Z,6e71ce4511b37e84df3de283d9804a5c73fe98cf,3e8270bd-0833-48ba-8615-52dc00b1b873
FM-5293-CA,5293,CA,FM,2019-10-11T00:00:00.000Z,2020,Fire,SADDLERIDGE FIRE,0,0,1,1,2019-10-10T00:00:00.000Z,2019-10-22T00:00:00.000Z,,0,6,37,99037,Los Angeles (County),19086,,2019101101,9,,2024-08-27T18:22:14.800Z,2a28a1f1cb84f4c65e6fdbd6c0620d951b0b6f9c,2c719b50-fd97-4c58-9453-b6a188915536
FM-5293-CA,5293,CA,FM,2019-10-11T00:00:00.000Z,2020,Fire,SADDLERIDGE FIRE,0,0,1,1,2019-10-10T00:00:00.000Z,2019-10-22T00:00:00.000Z,,0,6,111,99111,Ventura (County),19086,,2019101101,9,,2024-08-27T18:22:14.800Z,66ba4c7ab33aa02b3f1632f433a59b9f3118bbe3,75c099de-48de-465e-bbf3-151173b70f06
FM-5292-UT,5292,UT,FM,2019-08-30T00:00:00.000Z,2019,Fire,GUN RANGE FIRE,0,0,1,1,2019-08-30T00:00:00.000Z,2019-08-31T00:00:00.000Z,,0,49,11,99011,Davis (County),19073,,2019083001,8,,2024-08-27T18:22:14.800Z,00bf46c5f90c80e189d6125eae07cc92f1af04d6,ab4eb37d-cc95-4f84-bb3d-c687389bdf61
FM-5291-NV,5291,NV,FM,2019-08-24T00:00:00.000Z,2019,Fire,LONG VALLEY FIRE,0,0,1,1,2019-08-24T00:00:00.000Z,,,0,32,31,99031,Washoe (County),19066,,2019082501,9,,2024-08-27T18:22:14.800Z,722f015df9191b7fba360c1fdb46133ba2270d89,8d33e1cb-d07a-4b26-9baa-6b98c33c72a1
FM-5290-AK,5290,AK,FM,2019-08-22T00:00:00.000Z,2019,Fire,DESHKA LANDING FIRE,0,0,1,1,2019-08-17T00:00:00.000Z,2019-09-09T00:00:00.000Z,,0,2,170,99170,Matanuska-Susitna (Borough),19064,,2019082202,10,,2024-08-27T18:22:14.800Z,0c0fe9423abbefce67c73d62531dda47bec3917d,f10883d6-e470-42f0-bdaf-8ff2a7499a39
FM-5289-NV,5289,NV,FM,2019-08-21T00:00:00.000Z,2019,Fire,CANYON FIRE,0,0,1,1,2019-08-21T00:00:00.000Z,,,0,32,5,99005,Douglas (County),19065,,2019082201,9,,2024-08-27T18:22:14.800Z,745e31dc48ef0602cc8c9282d707550a7178d485,4e84f863-ef01-4071-b5fa-ef0db8062d94
FM-5288-TX,5288,TX,FM,2019-08-18T00:00:00.000Z,2019,Fire,COPPER BREAKS FIRE,0,0,1,1,2019-08-16T00:00:00.000Z,2019-09-04T00:00:00.000Z,,0,48,197,99197,Hardeman (County),19060,,2019081901,6,,2024-08-27T18:22:14.800Z,1b694453769b3982229520d03cbd0cb06b101aaa,2475e500-9241-4ac7-895a-19e0cfdfe996
FM-5287-AK,5287,AK,FM,2019-08-20T00:00:00.000Z,2019,Fire,MCKINLEY FIRE,0,0,1,1,2019-08-17T00:00:00.000Z,2019-09-13T00:00:00.000Z,,0,2,170,99170,Matanuska-Susitna (Borough),19062,,2019082001,10,,2024-08-27T18:22:14.800Z,d61665eaeda6f4fc68ad118f401956fa349c3ebe,c3d90dd9-2564-4cd3-b7a4-8cfce58b9e64
FM-5286-MT,5286,MT,FM,2019-07-28T00:00:00.000Z,2019,Fire,NORTH HILLS FIRE,0,0,1,1,2019-07-26T00:00:00.000Z,2019-08-01T00:00:00.000Z,,0,30,49,99049,Lewis and Clark (County),19055,,2019072802,8,,2024-08-27T18:22:14.800Z,10959f15fd4b0cc4f4ca769e5366209c1835bbab,092c83a9-46d9-41c6-a855-746d179210c0
FM-5285-OR,5285,OR,FM,2019-07-27T00:00:00.000Z,2019,Fire,MILE POST 97 FIRE,0,0,1,1,2019-07-27T00:00:00.000Z,2019-08-05T00:00:00.000Z,,0,41,19,99019,Douglas (County),19054,,2019072801,10,,2024-08-27T18:22:14.800Z,edfea9618c93d02b58be81c67957a4cfb6358d48,874413f0-8045-4de4-97ec-fc4c2f6fc5a2
FM-5284-AZ,5284,AZ,FM,2019-07-22T00:00:00.000Z,2019,Fire,MUSEUM FIRE,0,0,1,1,2019-07-22T00:00:00.000Z,,,0,4,5,99005,Coconino (County),19052,,2019072301,9,,2024-08-27T18:22:14.800Z,6f6fb7d1ed9702ce2d3b560652cb7e66a5f8198f,1621ec3f-689d-4ec5-a45d-4a01fab3ca36
FM-5283-NV,5283,NV,FM,2019-07-13T00:00:00.000Z,2019,Fire,JASPER FIRE,0,0,1,1,2019-07-13T00:00:00.000Z,2019-07-16T00:00:00.000Z,,0,32,31,99031,Washoe (County),19051,,2019071401,9,,2024-08-27T18:22:14.800Z,58d3dc90336011ddb7c947e8edaac3c755ef983c,3008670d-f0f6-43fb-91a6-75c132db9452
FM-5282-AK,5282,AK,FM,2019-06-28T00:00:00.000Z,2019,Fire,SHOVEL CREEK FIRE,0,0,1,1,2019-06-21T00:00:00.000Z,2019-07-24T00:00:00.000Z,,0,2,90,99090,Fairbanks North Star (Borough),19046,,2019062901,10,,2024-08-27T18:22:14.800Z,8d831ae6d18706f872ea846414b9a5d4b5e92541,751d94a6-d41e-4b4e-8638-a37e93040d26
FM-5281-NM,5281,NM,FM,2019-03-08T00:00:00.000Z,2019,Fire,IRONWORKS FIRE,0,0,1,1,2019-03-07T00:00:00.000Z,2019-03-13T00:00:00.000Z,,0,35,61,99061,Valencia (County),19007,,2019030801,6,,2024-08-27T18:22:14.800Z,8f07b32151da3b114ffba867411f71051ad62d14,603f51e0-6ca6-41d6-8f3d-80b75037eef6
FM-5280-CA,5280,CA,FM,2018-11-09T00:00:00.000Z,2019,Fire,WOOLSEY FIRE,0,0,1,1,2018-11-08T00:00:00.000Z,,2019-02-06T00:00:00.000Z,0,6,37,99037,Los Angeles (County),18124,,2018110902,9,,2024-08-27T18:22:14.800Z,a6a3bc64c7cf5855e985c5d454a3beb630ffa807,aad2319a-9389-4e09-a73b-3597fdbabed2
FM-5280-CA,5280,CA,FM,2018-11-09T00:00:00.000Z,2019,Fire,WOOLSEY FIRE,0,0,1,1,2018-11-08T00:00:00.000Z,,2019-02-06T00:00:00.000Z,0,6,111,99111,Ventura (County),18124,,2018110902,9,,2024-08-27T18:22:14.800Z,617abaa6bebbac127313b93d16fdfae695a1174b,03931359-316a-431e-b807-8998f61a3422
FM-5279-CA,5279,CA,FM,2018-11-08T00:00:00.000Z,2019,Fire,HILL FIRE,0,0,1,1,2018-11-08T00:00:00.000Z,,2019-02-06T00:00:00.000Z,0,6,111,99111,Ventura (County),18123,,2018110901,9,,2024-08-27T18:22:14.800Z,c31dc7881217cad338bcd1331d20ef9b86c5371c,2e238f4e-2a73-4333-ba62-9451db128d7d
FM-5278-CA,5278,CA,FM,2018-11-08T00:00:00.000Z,2019,Fire,CAMP FIRE,0,0,1,1,2018-11-08T00:00:00.000Z,,,0,6,7,99007,Butte (County),18125,,2018110801,9,,2024-08-27T18:22:14.800Z,1472d5a54cc545f444c8312e209d98b1a4d9654c,ac3536bf-867e-4d1e-bea5-ab06e84d2a47
FM-5277-UT,5277,UT,FM,2018-09-21T00:00:00.000Z,2018,Fire,BALD MOUNTAIN FIRE,0,0,1,1,2018-09-21T00:00:00.000Z,2018-09-24T00:00:00.000Z,2019-04-10T00:00:00.000Z,0,49,49,99049,Utah (County),18108,,2018092201,8,,2024-08-27T18:22:14.800Z,c771ab4f5ff731e7fd88fdf18f9a862ccec1d5b3,ee0f3654-bb33-4d9d-90f8-9612c08dff91
FM-5276-WY,5276,WY,FM,2018-09-18T00:00:00.000Z,2018,Fire,ROOSEVELT FIRE,0,0,1,1,2018-09-18T00:00:00.000Z,2018-10-06T00:00:00.000Z,2023-07-19T00:00:00.000Z,0,56,35,99035,Sublette (County),18105,,2018091901,8,,2024-08-27T18:22:14.800Z,5354739576f70daa03cc238ff1d22983309c0162,69ab27b1-e1cd-4392-bf86-0d117b44bf44
DR-4251-AL,4251,AL,DR,2016-01-21T00:00:00.000Z,2016,Severe Storm,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,2025-03-27T00:00:00.000Z,0,1,105,99105,Perry (County),16003,,2015122301,4,,2025-03-27T12:21:46.559Z,efa38915fa3ad02e3f5335a8b57360faaf044825,c20cdd8b-081c-45da-94af-7b397595d108
DR-4251-AL,4251,AL,DR,2016-01-21T00:00:00.000Z,2016,Severe Storm,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,2025-03-27T00:00:00.000Z,0,1,109,99109,Pike (County),16003,,2015122301,4,,2025-03-27T12:21:46.559Z,0fed4ec20a73f8ffce6a70554ad0f97878472a81,50b2004a-c64f-48ed-b2c9-eba6a29cb7a7
FM-5273-WA,5273,WA,FM,2018-08-13T00:00:00.000Z,2018,Fire,BOYD'S FIRE,0,0,1,1,2018-08-11T00:00:00.000Z,2018-08-27T00:00:00.000Z,,0,53,19,99019,Ferry (County),18088,,2018081401,10,,2024-08-27T18:22:14.800Z,23563a9758c572942bbec5ed36724a7961806387,49ad9847-e935-4929-a076-6f9f5bda21a2
FM-5272-SD,5272,SD,FM,2018-08-12T00:00:00.000Z,2018,Fire,VINEYARD FIRE,0,0,1,1,2018-08-11T00:00:00.000Z,2018-08-14T00:00:00.000Z,2022-01-25T00:00:00.000Z,0,46,47,99047,Fall River (County),18087,,2018081202,8,,2024-08-27T18:22:14.800Z,8fb62921f5e2615a858d382c2ff096237b841fd2,638ccf76-2b29-489b-aefe-674d22e32e23
FM-5271-WA,5271,WA,FM,2018-08-12T00:00:00.000Z,2018,Fire,GRASS VALLEY FIRE,0,0,1,1,2018-08-11T00:00:00.000Z,2018-08-15T00:00:00.000Z,,0,53,17,99017,Douglas (County),18084,,2018081201,10,,2024-08-27T18:22:14.800Z,6071a8e2b671c50a96041d17cd9ad6d822f35d56,f957a6f5-f43a-4bcd-9a7c-a0c9ac600385
FM-5271-WA,5271,WA,FM,2018-08-12T00:00:00.000Z,2018,Fire,GRASS VALLEY FIRE,0,0,1,1,2018-08-11T00:00:00.000Z,2018-08-15T00:00:00.000Z,,0,53,25,99025,Grant (County),18084,,2018081201,10,,2024-08-27T18:22:14.800Z,37514fa19d745c8243bb47cb5e087c4d9aebdeb8,9ed0b2f7-6875-4447-975f-ca9e4a6f8b05
DR-4251-AL,4251,AL,DR,2016-01-21T00:00:00.000Z,2016,Severe Storm,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,2025-03-27T00:00:00.000Z,0,1,113,99113,Russell (County),16003,,2015122301,4,,2025-03-27T12:21:46.559Z,41a3bc84c2ad9ac3b71d4434f240dc2405741883,9719d2e2-7068-4a64-aec9-4a972b8b6786
FM-5270-WA,5270,WA,FM,2018-08-11T00:00:00.000Z,2018,Fire,COUGAR CREEK FIRE,0,0,1,1,2018-08-10T00:00:00.000Z,2018-08-27T00:00:00.000Z,,0,53,7,99007,Chelan (County),18086,,2018081103,10,,2024-08-27T18:22:14.800Z,12c90f8853dcd4d6981315ade18d335c404c5df8,c2596803-0c22-4a04-bce8-d8102ecfa9c2
FM-5269-WA,5269,WA,FM,2018-08-11T00:00:00.000Z,2018,Fire,HAWK FIRE,0,0,1,1,2018-08-10T00:00:00.000Z,2018-08-17T00:00:00.000Z,,0,53,0,79995,Yakama Reservation,18085,,2018081101,10,,2024-08-27T18:22:14.800Z,34c68bee50c819b25c84aef60209cd2e87b1d14a,0f652052-108d-41b8-859c-ca64308a0aa0
FM-5269-WA,5269,WA,FM,2018-08-11T00:00:00.000Z,2018,Fire,HAWK FIRE,0,0,1,1,2018-08-10T00:00:00.000Z,2018-08-17T00:00:00.000Z,,0,53,77,99077,Yakima (County),18085,,2018081101,10,,2024-08-27T18:22:14.800Z,5a9892fedd3a49b100bcb02facca435267dcf430,6a472268-e7f5-462f-bebc-c2b4b4f81018
FM-5268-CA,5268,CA,FM,2018-08-09T00:00:00.000Z,2018,Fire,HOLY FIRE,0,0,1,1,2018-08-09T00:00:00.000Z,2018-08-18T00:00:00.000Z,,0,6,65,99065,Riverside (County),18082,,2018080901,9,,2024-08-27T18:22:14.800Z,1119edfc4a9aac87cf8676b00525e0e3830133b8,a95ce11c-bc07-4688-8456-0a7a4f258de8
FM-5267-UT,5267,UT,FM,2018-08-06T00:00:00.000Z,2018,Fire,HILLTOP FIRE,0,0,1,1,2018-08-06T00:00:00.000Z,2018-08-11T00:00:00.000Z,2022-09-21T00:00:00.000Z,0,49,39,99039,Sanpete (County),18080,,2018080701,8,,2024-08-27T18:22:14.800Z,0ba8c2668ab570c55902968392d013c4ae194697,7b5d1136-a0cc-4a17-b864-2070d800af03
FM-5266-WA,5266,WA,FM,2018-08-04T00:00:00.000Z,2018,Fire,ANGEL SPRINGS FIRE,0,0,1,1,2018-08-02T00:00:00.000Z,2018-08-10T00:00:00.000Z,,0,53,43,99043,Lincoln (County),18079,,2018080403,10,,2024-08-27T18:22:14.800Z,a82a104495fc65a05c409f2535b15a825de7ba32,2031c74d-3ebe-4b32-92ef-50d81b5af390
DR-4251-AL,4251,AL,DR,2016-01-21T00:00:00.000Z,2016,Severe Storm,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,2025-03-27T00:00:00.000Z,0,1,115,99115,St. Clair (County),16003,,2015122301,4,,2025-03-27T12:21:46.559Z,86f351054cd00c024966e8c6d10eee67b507d4d5,c26ec054-bbe7-4964-98cd-11d4dbcf3634
FM-5264-TX,5264,TX,FM,2018-07-29T00:00:00.000Z,2018,Fire,PARK ROAD FIRE,0,0,1,1,2018-07-29T00:00:00.000Z,,2021-08-12T00:00:00.000Z,0,48,53,99053,Burnet (County),18073,,2018073002,6,,2024-08-27T18:22:14.800Z,760149db29dd741253c02bef22e1df6fbc15bcd1,0d830a74-7458-4f0e-9f14-0a83b74909b6
FM-5263-ID,5263,ID,FM,2018-07-29T00:00:00.000Z,2018,Fire,GRASSY RIDGE FIRE,0,0,1,1,2018-07-28T00:00:00.000Z,2018-07-30T00:00:00.000Z,2024-06-28T00:00:00.000Z,0,16,33,99033,Clark (County),18072,,2018072902,10,,2024-08-27T18:22:14.800Z,7fef888e172839eb3c0bdf9f99b0ac7410373961,4765496d-3dcd-48a6-a556-23618ac9f8e5
FM-5262-CA,5262,CA,FM,2018-07-28T00:00:00.000Z,2018,Fire,MENDOCINO FIRE COMPLEX,0,0,1,1,2018-07-29T00:00:00.000Z,2018-08-20T00:00:00.000Z,,0,6,0,34659,Hopland Rancheria (Indian Reservation),18070,,2018072901,9,,2024-08-27T18:22:14.800Z,838c056cbc2d4fa1957e4894280e580a055c9242,45de7fef-4129-41e2-bf53-ba6dae62a7b1
FM-5262-CA,5262,CA,FM,2018-07-28T00:00:00.000Z,2018,Fire,MENDOCINO FIRE COMPLEX,0,0,1,1,2018-07-29T00:00:00.000Z,2018-08-20T00:00:00.000Z,,0,6,33,99033,Lake (County),18070,,2018072901,9,,2024-08-27T18:22:14.800Z,c4d6a2a9b841eb9f385b277ba58e6a34ebfdd528,bb639c8f-fbf0-4bc4-811f-ad6d85c5812e
FM-5262-CA,5262,CA,FM,2018-07-28T00:00:00.000Z,2018,Fire,MENDOCINO FIRE COMPLEX,0,0,1,1,2018-07-29T00:00:00.000Z,2018-08-20T00:00:00.000Z,,0,6,45,99045,Mendocino (County),18070,,2018072901,9,,2024-08-27T18:22:14.800Z,0d6988c081b309e6f4dc67c646ef836898cb77a3,fc3a581e-a773-40ef-8220-c168432a3d63
FM-5261-WA,5261,WA,FM,2018-07-28T00:00:00.000Z,2018,Fire,CHELAN HILLS FIRE,0,0,1,1,2018-07-27T00:00:00.000Z,2018-08-01T00:00:00.000Z,,0,53,17,99017,Douglas (County),18071,,2018072801,10,,2024-08-27T18:22:14.800Z,e29e0152f0be0b76938d728fe13cb5e5dd9e93bb,5c75f74f-11c0-452a-9776-f1c6170604a4
DR-4251-AL,4251,AL,DR,2016-01-21T00:00:00.000Z,2016,Severe Storm,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,2025-03-27T00:00:00.000Z,0,1,127,99127,Walker (County),16003,,2015122301,4,,2025-03-27T12:21:46.559Z,43d711d26a80113778c8bbc9367019a26bc2aedd,abb7ac98-08eb-477d-a039-cdb15157d958
FM-5260-CA,5260,CA,FM,2018-07-25T00:00:00.000Z,2018,Fire,CRANSTON FIRE,0,0,1,1,2018-07-25T00:00:00.000Z,2018-08-01T00:00:00.000Z,,0,6,65,99065,Riverside (County),18068,,2018072601,9,,2024-08-27T18:22:14.800Z,d2f1d632035cf1a9c41fae918c9ab8f3e7e3b0f3,83afae9d-68d2-491b-a142-123910a1a8bd
FM-5259-CA,5259,CA,FM,2018-07-23T00:00:00.000Z,2018,Fire,CARR FIRE,0,0,1,1,2018-07-23T00:00:00.000Z,2018-08-18T00:00:00.000Z,,0,6,89,99089,Shasta (County),18066,,2018072401,9,,2024-08-27T18:22:14.800Z,892a05867035e12b90ba5de30f1c4f18fe22b9d4,b7af8786-c016-4e90-b817-5417d7989901
FM-5259-CA,5259,CA,FM,2018-07-23T00:00:00.000Z,2018,Fire,CARR FIRE,0,0,1,1,2018-07-23T00:00:00.000Z,2018-08-18T00:00:00.000Z,,0,6,105,99105,Trinity (County),18066,,2018072401,9,,2024-08-27T18:22:14.800Z,9e4a3a72e33fc7fc97ddb722952a9fd954058057,e98aa853-2980-4a5e-8d32-ce2e878724f7
FM-5258-TX,5258,TX,FM,2018-07-23T00:00:00.000Z,2018,Fire,259 FIRE,0,0,1,1,2018-07-23T00:00:00.000Z,,2021-08-12T00:00:00.000Z,0,48,49,99049,Brown (County),18067,,2018072402,6,,2024-08-27T18:22:14.800Z,c55a8c94fe9a75e87fe800dd823864bfede05964,95c9f0b8-1bb9-48f5-a30e-bc17dddbc5bd
FM-5257-WA,5257,WA,FM,2018-07-20T00:00:00.000Z,2018,Fire,BUCKSHOT FIRE,0,0,1,1,2018-07-19T00:00:00.000Z,2018-07-21T00:00:00.000Z,,0,53,25,99025,Grant (County),18065,,2018072001,10,,2024-08-27T18:22:14.800Z,22b089ea7f4e42503d970a40fcbed3aee780ab0c,efcc95f3-098a-4c75-b88c-387676481c79
DR-4251-AL,4251,AL,DR,2016-01-21T00:00:00.000Z,2016,Severe Storm,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,2025-03-27T00:00:00.000Z,0,1,133,99133,Winston (County),16003,,2015122301,4,,2025-03-27T12:21:46.559Z,c40f260182864664116901238ead5849c9e43cae,7c3f2e2b-0e56-4d42-a0bb-a08a417b9502
FM-5254-WA,5254,WA,FM,2018-07-17T00:00:00.000Z,2018,Fire,UPRIVER BEACON FIRE,0,0,1,1,2018-07-17T00:00:00.000Z,2018-07-21T00:00:00.000Z,,0,53,63,99063,Spokane (County),18058,,2018071801,10,,2024-08-27T18:22:14.800Z,db9268c3500fdfc41761f690402aed633a25b9a5,2f40e847-570a-4b2e-b229-d0772307791e
FM-5253-WA,5253,WA,FM,2018-07-10T00:00:00.000Z,2018,Fire,RYEGRASS COULEE FIRE,0,0,1,1,2018-07-09T00:00:00.000Z,2018-07-11T00:00:00.000Z,,0,53,37,99037,Kittitas (County),18057,,2018071001,10,,2024-08-27T18:22:14.800Z,5d40467decdfd305b660e56a9c317a04469f2851,e319fb3d-dcc5-4cc0-ae3b-41ffd16e809f
