disasterNumber,state,county,city,zipCode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,id
1439,TX,Harris (County),HOUSTON,77087,8,0,0,0,8,7,31645.04,6,5,14268.19,5,5,17376.85,996f47f3-2f98-4986-bd04-9f7da7d60d6d
1439,TX,Harris (County),HOUSTON,77088,215,0,0,0,201,124,513252.06,153,86,250054.81,145,75,263197.25,92c667b2-3f3e-412e-b87c-b780b381e080
1439,TX,Harris (County),HOUSTON,77089,2,0,0,0,2,1,458.48,1,1,458.48,1,0,0.0,d3262ca3-b424-4704-b94d-da0172e7a3a7
1439,TX,Harris (County),HOUSTON,77090,14,0,0,0,11,3,14383.05,4,2,6043.73,10,3,8339.32,fe95824e-9814-4803-bb0e-f73cfa2a1b09
1439,TX,Harris (County),HOUSTON,77091,41,0,0,0,38,21,55391.35,19,7,8772.03,34,20,46619.32,a29d0008-b122-4744-a272-6abea3a77820
1439,TX,Harris (County),HOUSTON,77092,16,0,0,0,12,3,6569.76,8,2,2198.0,10,3,4371.76,cf6660d8-e78c-4319-ac0c-50f72487f312
1439,TX,Harris (County),HOUSTON,77093,64,0,0,0,62,46,302577.41,53,43,107598.51,49,34,194978.9,e6aabdfb-4bd9-4ca9-b3d6-84f333b99542
1439,TX,Harris (County),HOUSTON,77095,5,0,0,0,3,3,13891.51,3,2,5255.69,3,3,8635.82,0746dde8-f93a-44fa-82b8-2a28f1e76dc2
1439,TX,Harris (County),HOUSTON,77096,2,0,0,0,1,1,550.0,0,0,0.0,1,1,550.0,1fcf41bf-8ee0-4f85-832a-b2803aa3cb6d
1439,TX,Harris (County),HOUSTON,77097,1,0,0,0,1,1,10825.72,1,1,6494.0,1,1,4331.72,bcdbabdc-6b35-42ee-a90c-bcd94711a3b7
1439,TX,Harris (County),HOUSTON,77099,8,0,0,0,8,5,13601.35,5,3,4969.86,7,3,8631.49,bca6e9bb-fa82-4ea3-ba53-a24a13eba069
1439,TX,Harris (County),HOUSTON,77205,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,688a850f-b3f5-4da2-bcf9-0bf34af9e592
1439,TX,Harris (County),HOUSTON,77251,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,832bcf8b-5b65-4414-a8f4-cbed8ae141c5
1439,TX,Harris (County),HOUSTON,77396,1,0,0,0,1,0,0.0,1,0,0.0,1,0,0.0,b4c6a9f9-6e9a-47fa-8797-6aa871cf04ff
1439,TX,Harris (County),HOUSTON,77450,1,0,0,0,1,1,3096.0,0,0,0.0,1,1,3096.0,25bc6ac3-b4d6-4ad5-ab09-9b2204288b94
1439,TX,Harris (County),HOUSTON,77476,1,0,0,0,1,1,3387.79,1,1,252.48,1,1,3135.31,d5473535-7018-40e7-9ec9-042a1cc5ca5f
1439,TX,Harris (County),HUFFMAN,77336,14,0,0,0,13,9,53719.55,12,8,34871.77,7,3,18847.78,4ea1bada-2c19-419c-9b5a-78f2a04f40c8
1439,TX,Harris (County),HUMBLE,77338,47,0,0,0,43,20,96975.8,29,14,48900.91,30,12,48074.89,429fb233-5a54-4c9b-a3f9-b77512cf9827
1439,TX,Harris (County),HUMBLE,77339,19,0,0,0,18,12,53184.73,17,11,35500.33,10,3,17684.4,11fc3f26-5bac-46d7-8fd4-60bbbab38b60
1439,TX,Harris (County),HUMBLE,77345,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,da9bb373-862d-43b3-9fc8-610a29deb4e5
1439,TX,Harris (County),HUMBLE,77346,21,0,0,0,18,13,72742.25,17,12,44054.77,10,5,28687.48,a33bc590-ceb9-46fe-8748-aabb93b59b34
1439,TX,Harris (County),HUMBLE,77396,46,0,0,0,39,21,135787.8,31,15,60964.65,31,17,74823.15,c1456396-662b-4b29-b728-696f791a1da2
1439,TX,Harris (County),JERSEY VILLAGE,77040,2,0,0,0,2,1,2089.5,2,1,2089.5,1,0,0.0,793004bb-6950-4991-9d0e-0f3a8fd2d79c
1439,TX,Harris (County),KATY,77449,8,0,0,0,8,7,27647.58,4,3,7100.63,8,7,20546.95,af9750f7-0eff-4b54-b9a6-dbebaa0e91f5
1439,TX,Harris (County),KATY,77450,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,3cbf0d88-6a03-45c4-b98a-a36e1cbdd5bb
1439,TX,Harris (County),KINGWOOD,77339,8,0,0,0,8,7,27251.96,8,6,19736.05,4,2,7515.91,496b65d2-2ae8-4d1c-8e39-2912e599a1e5
1439,TX,Harris (County),KINGWOOD,77345,1,0,0,0,1,1,6745.58,1,1,2084.0,1,1,4661.58,2e0c5fec-3b3e-4466-b171-943d7a9d9dec
1439,TX,Harris (County),LA PORTE,77571,3,0,0,0,3,1,3443.97,3,1,3443.97,0,0,0.0,7457c1e8-a956-4b5d-93cc-4d58f7dc4fb4
1439,TX,Harris (County),PASADENA,77503,5,0,0,0,5,3,12534.72,4,2,7534.72,3,1,5000.0,04d4e7e0-91cb-47b7-a527-edb4ffad302e
1439,TX,Harris (County),PASADENA,77505,1,0,0,0,1,1,747.0,1,1,747.0,1,0,0.0,3386de3d-7a8e-45e7-9d27-57adb3b8ecbe
1439,TX,Harris (County),PASADENA,77506,8,0,0,0,8,5,26042.8,5,5,17259.67,6,2,8783.13,4af819c7-d088-4a2b-8b72-f9cf30eb5479
1439,TX,Harris (County),PATTISON,77466,1,0,0,0,1,1,13824.14,1,1,4044.7,1,1,9779.44,fa3e604e-bb0e-4b8f-805b-c487e9248038
1439,TX,Harris (County),SEABROOK,77586,1,0,0,0,1,1,5496.24,1,0,0.0,1,1,5496.24,6d3fbe93-ac7a-49a4-aa4f-b7aab99a8411
1439,TX,Harris (County),SIMONTON,77476,1,0,0,0,1,1,6289.88,1,1,3155.55,1,1,3134.33,5adfada0-b81d-4163-88f3-7ee43d453d75
1439,TX,Harris (County),SOUTH HOUSTON,77587,2,0,0,0,2,2,9505.08,2,1,6656.03,2,2,2849.05,5e9b4dd5-f438-4d52-9da5-59ebdf5d6eaa
1439,TX,Harris (County),SPRING,77373,4,0,0,0,4,2,10908.02,2,1,2084.0,3,2,8824.02,8f855168-e9be-4f67-8356-6ab211d71f68
1439,TX,Harris (County),SPRING,77379,2,0,0,0,2,1,10672.57,1,1,5000.0,2,1,5672.57,1925f016-4b35-41b7-80ca-c6f4c1fdc020
1439,TX,Harris (County),SPRING,77388,1,0,0,0,1,1,5779.46,1,1,5779.46,1,0,0.0,8feeeb84-04f2-49dd-81ad-95d44eb9ca77
1439,TX,Harris (County),SPRING,77389,3,0,0,0,2,1,4978.13,2,1,4978.13,1,0,0.0,ec232483-32df-4078-9a56-0c0d8800c97e
1439,TX,Harris (County),TOMBALL,77375,9,0,0,0,9,5,16213.57,6,3,7940.91,9,4,8272.66,97f4d64d-c3c4-43d2-8aa5-9433f414c20c
1439,TX,Harris (County),TOMBALL,77377,4,0,0,0,4,2,17688.0,4,2,7650.0,1,1,10038.0,155e7fa0-cc1e-4494-b72c-809e3de03a73
1439,TX,Hidalgo (County),ABRAM,78572,2,0,0,0,2,1,867.27,2,1,867.27,1,0,0.0,674cb526-d7d6-4cfb-ba85-0b7b93e1bf9f
1439,TX,Hidalgo (County),ALAMO,78516,198,0,0,0,197,168,287394.48,197,166,217543.87,117,51,69850.61,f4b621b6-923a-4611-b1f2-9a4145cc5a59
1439,TX,Hidalgo (County),BORDER HEIGHTS,78537,1,0,0,0,1,1,2995.11,1,1,350.52,1,1,2644.59,94be6a47-73b7-4e23-b152-5070856579b2
1439,TX,Hidalgo (County),DONNA,78537,288,0,0,0,283,242,433933.06,282,232,308992.19,170,90,124940.87,76cdd21d-30d5-4666-a379-db14a720af04
1439,TX,Hidalgo (County),EDCOUCH,78538,327,0,0,0,323,279,505226.21,323,262,389495.73,176,94,115730.48,5fc413dc-119f-429f-b18a-b9f2439fb609
1439,TX,Hidalgo (County),EDCOUCH,78543,1,0,0,0,1,1,269.46,1,1,269.46,1,0,0.0,0dcd9772-9781-47c2-bcee-4003dadf9c57
1439,TX,Hidalgo (County),EDINBURG,78539,791,0,0,0,775,641,1548269.46,761,600,1102111.82,506,260,446157.64,4e48a033-bde7-48e9-a1cb-44d7b310323c
1439,TX,Hidalgo (County),EDINBURG,78540,34,0,0,0,33,26,55790.94,33,26,46626.89,21,9,9164.05,acad9f89-6fe5-4937-ba0d-6379e44a90ac
1439,TX,Hidalgo (County),EDINBURG,78541,747,0,0,0,737,615,1426553.14,732,595,1018589.22,481,261,407963.92,20d127de-c23b-407f-84d7-9941104859cb
1439,TX,Hidalgo (County),EDINBURG,78554,1,0,0,0,1,1,1664.96,1,1,1664.96,1,0,0.0,ca4dd82b-4146-4731-a8a1-c02baf80b806
1439,TX,Hidalgo (County),EDINBURG,78593,1,0,0,0,1,1,5255.87,1,1,2183.88,1,1,3071.99,f2c04a69-3af6-45ad-923f-01be938348df
1439,TX,Hidalgo (County),ELSA,78538,1,0,0,0,1,0,0.0,1,0,0.0,1,0,0.0,e2c0a872-a7e5-4905-b65f-14391fbff741
1439,TX,Hidalgo (County),ELSA,78543,291,0,0,0,285,223,492968.16,284,216,384965.71,150,74,108002.45,ee33e5d1-36a7-43a6-888a-b8b2e2c241fc
1439,TX,Hidalgo (County),ELSA,78546,1,0,0,0,1,1,8017.76,1,1,4430.24,1,1,3587.52,06c513bf-1972-4fb7-be00-bd177d119cba
1439,TX,Hidalgo (County),FAYSVILLE,78541,1,0,0,0,1,1,2453.86,1,1,2453.86,1,0,0.0,778489fb-91de-4b3e-b224-9e0a4f290876
1439,TX,Hidalgo (County),HARGILL,78549,57,0,0,0,57,46,114151.91,56,44,87698.69,42,16,26453.22,edef433a-d04a-4d4b-a3eb-79e22d1382a0
1439,TX,Hidalgo (County),HIDALGO,78557,10,0,0,0,10,9,16791.42,10,9,14987.36,5,2,1804.06,66162ace-a938-40c3-8293-120950739fc9
1439,TX,Hidalgo (County),LA BLANCA,78539,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,27d950c2-0a87-4734-8b5a-0a95e44df509
1439,TX,Hidalgo (County),LA BLANCA,78558,90,0,0,0,89,75,150845.77,89,74,111181.94,55,26,39663.83,7429a0b6-3d09-4233-8456-b18ec14d691a
1439,TX,Hidalgo (County),LA JOYA,78560,34,0,0,0,34,25,51066.84,34,23,40497.17,26,12,10569.67,5e7d881d-6d43-4bd0-8bfe-05964b689f60
1439,TX,Hidalgo (County),LAS MILPAS,78577,1,0,0,0,1,1,1893.91,1,1,1893.91,1,0,0.0,02051816-df0d-4bbe-8674-9d816e4cffb7
1439,TX,Hidalgo (County),LA VILLA,78562,175,0,0,0,174,144,284716.24,173,136,222443.36,95,49,62272.88,bf953878-214d-491d-8563-d36feda19b95
1439,TX,Hidalgo (County),LINN,78563,5,0,0,0,5,4,4922.65,5,4,4664.93,2,1,257.72,0544fb8b-18f8-4199-b173-f5ec49aa56be
1439,TX,Hidalgo (County),LOS EBANOS,78565,16,0,0,0,16,13,19136.83,16,13,13576.12,9,4,5560.71,36917139-9f3e-469a-8419-c771ec7fdd88
1439,TX,Hidalgo (County),MCALLEN,78501,107,0,0,0,105,73,166137.14,103,69,141155.62,55,26,24981.52,46e619b7-7e2c-47a1-9041-0c06c381df03
1439,TX,Hidalgo (County),MCALLEN,78503,51,0,0,0,50,39,57308.14,50,38,43538.16,31,12,13769.98,75f44227-7358-42e5-b253-6e71cfb2137d
1439,TX,Hidalgo (County),MCALLEN,78504,19,0,0,0,17,11,13043.12,17,11,11673.43,7,2,1369.69,e04cee09-a304-4a58-80ed-564eb58882a2
1439,TX,Hidalgo (County),MERCEDES,78570,396,0,0,0,394,330,762937.93,393,314,520050.57,249,134,242887.36,90f032f7-84dc-4623-a34c-9cf82ba50673
1439,TX,Hidalgo (County),MISSION,78572,658,0,0,0,651,537,1127799.4,645,506,776693.85,439,233,351105.55,16461c97-5433-4510-b1f0-787eb10cd452
1439,TX,Hidalgo (County),MISSION,78573,15,0,0,0,15,13,36363.03,15,13,27370.57,8,6,8992.46,36718b81-5457-4743-ace8-d1000ade8305
1439,TX,Hidalgo (County),MISSION,78574,673,0,0,0,669,566,1169571.8,666,534,783067.86,474,255,386503.94,558a7c18-a032-420b-b4af-7f09ebb053ef
1439,TX,Hidalgo (County),MONTE ALTO,78538,15,0,0,0,14,11,19985.53,14,11,17761.59,7,2,2223.94,c7078a59-41ff-4a28-944e-3d7d3af0e417
1439,TX,Hidalgo (County),MONTE ALTO,78543,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,be2e0a09-713f-4a2d-92ea-56dc990feeae
1439,TX,Hidalgo (County),MONTE  ALTO,78538,1,0,0,0,1,1,1766.94,1,1,1766.94,0,0,0.0,f7c32d8d-81ee-4fc2-96d6-d8bc78606bc0
1439,TX,Hidalgo (County),PALMA,78576,1,0,0,0,1,1,136.98,1,1,136.98,0,0,0.0,13dda55d-8be7-4c00-a735-7f64314f13b5
1439,TX,Hidalgo (County),PALMVIEW,78572,4,0,0,0,4,2,4910.02,4,2,2510.02,2,1,2400.0,031de24d-5c93-4557-88f4-096dae37d50f
1439,TX,Hidalgo (County),PALMVIEW,78574,2,0,0,0,2,2,3334.62,2,2,1713.95,2,1,1620.67,b1813265-ffbe-4b77-9543-e231d29eca10
1439,TX,Hidalgo (County),PALM VIEW,78572,1,0,0,0,1,1,2130.0,1,1,2130.0,1,0,0.0,64324449-f881-4dc4-991b-0368852b9553
1439,TX,Hidalgo (County),PENITAS,78560,1,0,0,0,1,1,293.0,1,1,293.0,0,0,0.0,e3892316-c56e-4db6-8f89-3ec2106a9183
1439,TX,Hidalgo (County),PENITAS,78576,95,0,0,0,94,79,186432.92,94,76,102138.19,69,50,84294.73,8d407b29-1061-48d0-a81b-018221d85885
1439,TX,Hidalgo (County),PHARR,78577,285,0,0,0,283,225,443062.84,282,224,375302.11,145,49,67760.73,7318d664-13df-402d-b7a7-29e4af10fe01
1439,TX,Hidalgo (County),PROGRESO,78579,383,0,0,0,375,328,811363.59,366,309,544895.66,269,174,266467.93,79262797-0ee2-46d9-a2f5-9ea266b8585c
1439,TX,Hidalgo (County),PROGRESO,78596,9,0,0,0,9,9,27588.8,9,8,17879.73,6,5,9709.07,577e4498-f05c-4d91-8587-4d93ce68563d
1439,TX,Hidalgo (County),PROGRESO,78599,1,0,0,0,1,0,0.0,1,0,0.0,1,0,0.0,ca6f7f09-f0b8-4a00-b02c-1ae190beee94
1439,TX,Hidalgo (County),PROGRESO LAKES,78596,3,0,0,0,2,2,957.1,2,2,957.1,1,0,0.0,15c18849-b388-43f6-90bd-934d3e2fa41a
1439,TX,Hidalgo (County),PROGRESSO,78579,2,0,0,0,2,2,4455.9,2,2,3260.06,2,1,1195.84,e83ddbb8-25ec-4d6d-82b9-cf0d5955c0a4
1439,TX,Hidalgo (County),RELAMPAGO,78570,1,0,0,0,1,1,253.32,1,1,253.32,0,0,0.0,c3e8b99f-0ac7-48aa-a28a-313e34740062
1439,TX,Hidalgo (County),SAN CARLOS,78539,5,0,0,0,5,5,25424.97,5,5,13090.21,5,4,12334.76,a938f230-56f2-49a5-ba4d-e01bbbaafdb6
1439,TX,Hidalgo (County),SAN CARLOS,78558,1,0,0,0,1,1,2349.74,1,1,896.18,1,1,1453.56,6a751184-2ba1-43ab-8a42-56fe1100b913
1439,TX,Hidalgo (County),SAN JUAN,78589,322,0,0,0,319,271,582941.78,317,263,508210.86,174,63,74730.92,25ccc9f9-ec6f-47ef-a8a6-f899b4c74c69
1439,TX,Hidalgo (County),ST CARLOS,78539,1,0,0,0,1,1,2433.66,1,1,2433.66,1,0,0.0,c7e5fe7e-02de-4218-8c9e-04d25dd08a74
1439,TX,Hidalgo (County),SULLIVAN CITY,78595,95,0,0,0,94,80,162595.05,93,72,107240.72,73,43,55354.33,c1420edb-cecf-49b8-aeea-0464fcff739b
1439,TX,Hidalgo (County),WESLACO,78579,1,0,0,0,1,1,4849.24,1,1,4849.24,0,0,0.0,e1523355-aed2-4125-ad1d-988aa55a9f72
1439,TX,Hidalgo (County),WESLACO,78596,658,0,0,0,646,521,1014687.67,643,492,685283.67,430,230,329404.0,4870b8e6-b2d7-47ae-8794-ebe303a3d2df
1439,TX,Hidalgo (County),WESLACO,78599,11,0,0,0,11,8,12520.0,11,8,12128.38,5,2,391.62,b9eee25a-854d-401a-9469-a7a8779d3bd3
1439,TX,Hidalgo (County),WESTLACO,78596,1,0,0,0,1,1,2240.71,1,1,2240.71,1,0,0.0,2d47691b-5782-4b3e-b5c9-3037ccb459b1
1439,TX,Jasper (County),BROOKELAND,75931,1,0,0,0,1,1,1703.64,1,1,1703.64,0,0,0.0,0a617dc0-e5d9-40bb-8275-1b8e160f211e
1439,TX,Jasper (County),BUNA,77612,25,0,0,0,25,19,40940.47,25,19,36275.21,10,5,4665.26,810fb169-70bc-4b62-b570-e4cea5531347
1439,TX,Jasper (County),EVADALE,77615,2,0,0,0,2,1,1112.48,2,1,1112.48,0,0,0.0,380d830b-4b22-45e6-9769-f2a896997088
1439,TX,Jasper (County),JASPER,75951,262,0,0,0,255,159,190752.85,249,148,135491.68,142,44,55261.17,9bd61264-11e3-4822-b73e-fcc1ab9ece32
1439,TX,Jasper (County),KIRBYVILLE,75956,25,0,0,0,24,19,51295.16,23,19,34857.8,12,6,16437.36,019bf3ab-fffb-4585-af2d-c23e879b8dee
1439,TX,Jasper (County),PORT AURTHUR,77612,1,0,0,0,1,1,2714.14,1,0,0.0,1,1,2714.14,dfcb8492-b249-4ac0-903a-4604080d257d
1439,TX,Jasper (County),WIERGATE,75977,1,0,0,0,1,0,0.0,1,0,0.0,1,0,0.0,6bc2e307-75ac-4db7-82cf-c54b53f49699
1439,TX,Jefferson (County),`,77706,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,adaf1d5f-3f29-449a-9bd7-9f390e559ae1
1439,TX,Jefferson (County),BEAUMONT,77701,650,0,0,0,608,454,1517073.49,505,331,710893.95,487,330,806179.54,54c3c51d-d894-41ab-b6ae-40bd6b0d7240
1439,TX,Jefferson (County),BEAUMONT,77702,56,0,0,0,45,31,80165.52,27,15,28267.92,39,27,51897.6,a9474374-a155-4020-bcaf-e23b030b39a1
1439,TX,Jefferson (County),BEAUMONT,77703,947,0,0,0,873,643,1968205.27,730,444,783763.56,742,490,1184441.71,1213f038-8fbe-4ca9-a045-70deabae80ed
1439,TX,Jefferson (County),BEAUMONT,77704,4,0,0,0,2,1,550.0,0,0,0.0,2,1,550.0,a8702b5f-eb5f-42ce-9697-7392515b4782
1439,TX,Jefferson (County),BEAUMONT,77705,859,0,0,0,788,580,1579330.1,652,407,661759.76,638,422,917570.34,3e0a3dd3-118c-4ab5-b812-eea8311472af
1439,TX,Jefferson (County),BEAUMONT,77706,137,0,0,0,118,80,219077.29,84,49,87413.48,94,55,131663.81,3d1e4180-2100-4ea4-881d-496d67fa7e16
1439,TX,Jefferson (County),BEAUMONT,77707,253,0,0,0,229,164,824843.95,196,135,328517.25,165,104,496326.7,2dd389b1-0c02-4d00-ad43-e86751f57d41
1439,TX,Jefferson (County),BEAUMONT,77708,252,0,0,0,233,167,484938.01,176,100,155634.04,198,136,329303.97,b7b66b90-60eb-40dc-9db8-001378ff20f2
1439,TX,Jefferson (County),BEAUMONT,77710,3,0,0,0,3,2,1100.0,0,0,0.0,3,2,1100.0,455be06b-d31e-4059-be6f-13b458dd89c8
1439,TX,Jefferson (County),BEAUMONT,77713,47,0,0,0,45,31,62888.33,40,23,40249.98,28,16,22638.35,3533cef6-474e-4d48-b0e4-ef807114b070
1439,TX,Jefferson (County),BEAUMONT,77720,3,0,0,0,2,2,1100.0,0,0,0.0,2,2,1100.0,a13c1571-305e-4876-8eda-51f096b25008
1439,TX,Jefferson (County),BEAUMONT,77725,1,0,0,0,1,1,2053.65,1,1,1503.65,1,1,550.0,a79514c4-f4eb-499e-814b-4a4b10c25e57
1439,TX,Jefferson (County),CHINA,77613,13,0,0,0,13,6,17618.98,12,6,16648.11,6,1,970.87,2c6e4559-e843-4f95-b280-e2a6cd477dd0
1439,TX,Jefferson (County),EVADALE,77615,1,0,0,0,1,1,550.0,0,0,0.0,1,1,550.0,b78cca3a-9e6a-428a-af14-817f526c2ce5
1439,TX,Jefferson (County),GROVES,77619,13,0,0,0,12,8,18670.71,11,6,6213.4,6,6,12457.31,8a7d5080-2896-4e4a-9307-4b4cda79af5e
1439,TX,Jefferson (County),HAMSHIRE,77622,2,0,0,0,2,2,2873.04,2,0,0.0,2,2,2873.04,d1c1b905-93a1-4aa8-960e-64850bfeea33
1439,TX,Jefferson (County),NEDERLAND,77627,14,0,0,0,14,8,29346.85,12,7,26186.23,6,2,3160.62,c39337e6-fc9a-450a-8684-03eff255ff69
1439,TX,Jefferson (County),NOME,77629,4,0,0,0,4,3,4256.46,4,2,2923.64,2,2,1332.82,9f0d0054-3d3e-4826-84cb-e989342f5f0b
1439,TX,Jefferson (County),PORT ARTHUR,77640,662,0,0,0,617,387,842995.85,573,357,581125.19,393,139,261870.66,58130048-4004-403a-922c-4b81aad613ad
1439,TX,Jefferson (County),PORT ARTHUR,77641,3,0,0,0,3,1,1020.0,3,1,1020.0,1,0,0.0,e8f9c87f-22b0-444c-826b-143633ee86d9
1439,TX,Jefferson (County),PORT ARTHUR,77642,327,0,0,0,300,183,386468.84,284,155,258583.9,176,72,127884.94,deac0ff0-d6e5-4a17-b2ec-e7fba2898bc2
1439,TX,Jefferson (County),PORT NECHES,77651,3,0,0,0,3,1,8173.15,3,1,5880.84,2,1,2292.31,f4a39b39-e88f-49c4-b43f-ea08dba88e39
1439,TX,Jefferson (County),SABINE PASS,77655,1,0,0,0,1,1,3858.31,1,1,3858.31,0,0,0.0,441b62f7-ea9a-49ca-829f-07b77679d7a2
1439,TX,Jim Wells (County),ALICE,78332,247,0,0,0,235,173,435978.0,224,162,348690.0,150,55,87288.0,21196f12-70f5-4315-83cc-15e951c82665
1439,TX,Jim Wells (County),ALICE,78333,3,0,0,0,3,1,5787.25,3,1,5000.0,2,1,787.25,1ed72f04-2fb9-4aee-8e80-03973e78a0f1
1439,TX,Jim Wells (County),BEN BOLT,78342,4,0,0,0,4,2,4483.94,4,2,3933.94,3,1,550.0,d76c4bb7-03ab-4755-8863-35866b0d0787
1439,TX,Jim Wells (County),FALFURRIAS,78355,2,0,0,0,2,2,4036.22,2,2,2025.09,2,2,2011.13,92e3d869-e490-453c-8e31-b8da5ad1b98c
1439,TX,Jim Wells (County),ORANGE GROVE,78332,1,0,0,0,1,1,5000.0,1,1,5000.0,0,0,0.0,4a85b7d4-db66-4c46-8901-9a7b462006e9
1439,TX,Jim Wells (County),ORANGE GROVE,78372,36,0,0,0,36,30,93401.03,36,29,73892.75,21,11,19508.28,7f7d8341-4c1f-4629-88e7-2880ab5cf785
1439,TX,Jim Wells (County),PREMONT,78375,21,0,0,0,21,19,53922.17,19,17,42975.89,15,7,10946.28,4eb24848-92f4-4683-8906-4e5c9696b6f8
1439,TX,Jim Wells (County),SANDIA,78383,9,0,0,0,8,4,16456.11,8,4,12945.54,6,2,3510.57,bb9435ce-8e11-4a21-aaaf-61427734e581
1439,TX,Kleberg (County),CORPUS CHRISTI,78401,1,0,0,0,1,0,0.0,1,0,0.0,1,0,0.0,3fb15264-b6c6-4086-a50c-cde035fb9c55
1439,TX,Kleberg (County),DRISCOLL,78351,1,0,0,0,1,1,5858.72,1,1,5858.72,1,0,0.0,53ef72b8-11a8-4fda-99a0-b8ff2e3fddf6
1439,TX,Kleberg (County),KINGSVILLE,78363,149,0,0,0,128,110,293741.61,114,92,231527.34,70,41,62214.27,32371e1c-5df5-42f4-88a5-24cb6d844949
1439,TX,Kleberg (County),RIVIERA,78379,4,0,0,0,4,3,11638.25,3,3,10467.91,2,1,1170.34,06773089-2234-49f9-8744-9c9cc824bd9c
1439,TX,Liberty (County),AMES,77575,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,18cc7f17-06cb-48ba-aacd-3976a713f6dc
1439,TX,Liberty (County),BATSON,77519,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,4714e224-3d1a-44f1-bb0f-aeb3ace34636
1439,TX,Liberty (County),CLEVELAND,77327,50,0,0,0,49,42,153354.8,48,39,134494.41,29,18,18860.39,2b9f31ea-0682-4098-ad82-881d09c546c0
1439,TX,Liberty (County),CLEVELAND,77328,21,0,0,0,21,17,75918.94,21,17,58623.74,14,9,17295.2,8dc99949-d23a-47a7-8da9-dce92d843aa6
1439,TX,Liberty (County),DAISETTA,77533,8,0,0,0,8,8,25181.42,8,8,23912.38,6,3,1269.04,55b9199b-15f9-4263-9f54-04e5b4f45533
1439,TX,Liberty (County),DAYTON,77535,67,0,0,0,67,49,191985.73,63,43,134710.8,37,23,57274.93,7350a03c-c257-4eb5-8ce5-f38a04e2af53
1439,TX,Liberty (County),DEVERS,77357,1,0,0,0,1,0,0.0,1,0,0.0,1,0,0.0,a58be82d-9dd8-4612-977d-568b05d6aeb7
1439,TX,Liberty (County),DEVERS,77538,1,0,0,0,1,1,1156.0,1,1,1156.0,1,0,0.0,017c5edf-5246-497c-8036-d2e8e794bc29
1439,TX,Liberty (County),HARDIN,77561,9,0,0,0,9,8,31215.48,9,7,23239.98,4,4,7975.5,d4877364-ab6b-49ab-92b9-5ee5d32eb810
1439,TX,Liberty (County),HULL,77564,44,0,0,0,40,37,155484.56,39,36,119817.38,25,18,35667.18,7b12e7aa-875e-4018-b0ea-e2acae91b172
1439,TX,Liberty (County),LIBERTY,77575,37,0,0,0,35,30,101849.01,35,27,87430.41,18,10,14418.6,16eeec0d-614d-4be6-b721-4ead3d9b653f
1439,TX,Liberty (County),POINTBLANK,77364,1,0,0,0,1,1,5818.13,1,1,5818.13,1,0,0.0,ffabaa3e-15e0-4d96-8b40-1aed26aef960
1439,TX,Liberty (County),RAYWOOD,77582,4,0,0,0,4,3,11808.88,4,3,6706.23,2,2,5102.65,0f425fe5-cd79-4621-a5f0-541f1442c51f
1439,TX,Liberty (County),ROMAYOR,77368,10,0,0,0,10,8,23684.45,9,8,20149.76,8,4,3534.69,418aabde-b394-4640-9672-7c00c8a6f806
1439,TX,Liberty (County),RYE,77369,9,0,0,0,9,9,33665.49,9,9,27141.43,7,3,6524.06,2a09de72-e963-4f18-aecb-c743ff30983d
1439,TX,Liberty (County),SPLENDORA,77372,2,0,0,0,2,2,3835.99,2,2,2133.06,1,1,1702.93,a30acc1e-c91c-4335-8048-3b0b44e44ae7
1439,TX,Montgomery (County),CLEVELAND,77238,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,4f1be2ef-9499-40a0-9ada-0b8afffc0e33
1439,TX,Montgomery (County),CLEVELAND,77328,3,0,0,0,3,3,17306.53,3,3,14170.19,3,1,3136.34,cf3542f7-8024-487e-a541-e6e983d0b4cb
1439,TX,Montgomery (County),CONROE,77301,21,0,0,0,21,18,77568.91,19,16,45438.34,13,8,32130.57,d608bd3d-19a0-4f2b-9a83-29ebe14ea93f
1439,TX,Montgomery (County),CONROE,77302,57,0,0,0,55,46,221206.84,53,44,137949.12,35,18,83257.72,c054540e-9295-4430-943e-fab0070f0064
1439,TX,Montgomery (County),CONROE,77303,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,58f15fc1-1beb-4c88-ba21-84dbe466e16d
1439,TX,Montgomery (County),CONROE,77304,27,0,0,0,27,26,120869.18,26,25,79337.71,16,9,41531.47,da03cc6f-43f8-4334-8757-fbcab7a98a90
1439,TX,Montgomery (County),CONROE,77306,19,0,0,0,19,18,88619.56,19,18,71538.94,11,6,17080.62,54ff40b2-89b6-44d8-a05c-2a771c4681ac
